FileIndex,Category
36220,OBAMA_PRIMARY2008
36221,OBAMA_PRIMARY2008
36222,OBAMA_PRIMARY2008
36223,OBAMA_PRIMARY2008
36224,OBAMA_PRIMARY2008
36225,OBAMA_PRIMARY2008
36226,OBAMA_PRIMARY2008
36227,OBAMA_PRIMARY2008
36228,OBAMA_PRIMARY2008
36229,OBAMA_PRIMARY2008
36230,OBAMA_PRIMARY2008
36231,OBAMA_PRIMARY2008
36232,OBAMA_PRIMARY2008
36233,OBAMA_PRIMARY2008
36234,OBAMA_PRIMARY2008
36235,OBAMA_PRIMARY2008
36236,OBAMA_PRIMARY2008
36237,OBAMA_PRIMARY2008
36238,OBAMA_PRIMARY2008
36239,OBAMA_PRIMARY2008
36240,OBAMA_PRIMARY2008
36241,OBAMA_PRIMARY2008
36242,OBAMA_PRIMARY2008
36243,OBAMA_PRIMARY2008
36244,OBAMA_PRIMARY2008
36245,OBAMA_PRIMARY2008
36246,OBAMA_PRIMARY2008
36247,OBAMA_PRIMARY2008
36248,OBAMA_PRIMARY2008
36249,OBAMA_PRIMARY2008
36250,OBAMA_PRIMARY2008
36251,OBAMA_PRIMARY2008
36252,OBAMA_PRIMARY2008
36253,OBAMA_PRIMARY2008
36254,OBAMA_PRIMARY2008
36255,OBAMA_PRIMARY2008
36256,OBAMA_PRIMARY2008
36257,OBAMA_PRIMARY2008
36258,OBAMA_PRIMARY2008
36259,OBAMA_PRIMARY2008
36260,OBAMA_PRIMARY2008
36261,OBAMA_PRIMARY2008
36262,OBAMA_PRIMARY2008
36263,OBAMA_PRIMARY2008
36264,OBAMA_PRIMARY2008
36265,OBAMA_PRIMARY2008
36266,OBAMA_PRIMARY2008
36267,OBAMA_PRIMARY2008
36268,OBAMA_PRIMARY2008
36269,OBAMA_PRIMARY2008
36270,OBAMA_PRIMARY2008
36271,OBAMA_PRIMARY2008
36272,OBAMA_PRIMARY2008
36273,OBAMA_PRIMARY2008
36274,OBAMA_PRIMARY2008
36275,OBAMA_PRIMARY2008
36276,OBAMA_PRIMARY2008
36277,OBAMA_PRIMARY2008
36278,OBAMA_PRIMARY2008
36279,OBAMA_PRIMARY2008
36280,OBAMA_PRIMARY2008
36281,OBAMA_PRIMARY2008
36282,OBAMA_PRIMARY2008
36283,OBAMA_PRIMARY2008
36284,OBAMA_PRIMARY2008
36285,OBAMA_PRIMARY2008
36286,OBAMA_PRIMARY2008
36287,OBAMA_PRIMARY2008
36288,OBAMA_PRIMARY2008
36289,OBAMA_PRIMARY2008
36290,OBAMA_PRIMARY2008
36291,OBAMA_PRIMARY2008
36292,OBAMA_PRIMARY2008
36293,OBAMA_PRIMARY2008
36294,OBAMA_PRIMARY2008
36295,OBAMA_PRIMARY2008
36296,OBAMA_PRIMARY2008
36297,OBAMA_PRIMARY2008
36298,OBAMA_PRIMARY2008
36299,OBAMA_PRIMARY2008
36300,OBAMA_PRIMARY2008
36301,OBAMA_PRIMARY2008
36302,OBAMA_PRIMARY2008
36303,OBAMA_PRIMARY2008
36304,OBAMA_PRIMARY2008
36305,OBAMA_PRIMARY2008
36306,OBAMA_PRIMARY2008
36307,OBAMA_PRIMARY2008
36308,OBAMA_PRIMARY2008
36309,OBAMA_PRIMARY2008
36310,OBAMA_PRIMARY2008
36311,OBAMA_PRIMARY2008
36312,OBAMA_PRIMARY2008
36313,OBAMA_PRIMARY2008
36314,OBAMA_PRIMARY2008
36315,OBAMA_PRIMARY2008
36316,OBAMA_PRIMARY2008
36317,OBAMA_PRIMARY2008
36318,OBAMA_PRIMARY2008
36319,OBAMA_PRIMARY2008
36320,OBAMA_PRIMARY2008
36321,OBAMA_PRIMARY2008
36322,OBAMA_PRIMARY2008
36323,OBAMA_PRIMARY2008
36324,OBAMA_PRIMARY2008
36325,OBAMA_PRIMARY2008
36326,OBAMA_PRIMARY2008
36327,OBAMA_PRIMARY2008
36328,OBAMA_PRIMARY2008
36329,OBAMA_PRIMARY2008
36330,OBAMA_PRIMARY2008
36331,OBAMA_PRIMARY2008
36332,OBAMA_PRIMARY2008
36333,OBAMA_PRIMARY2008
36334,OBAMA_PRIMARY2008
36335,OBAMA_PRIMARY2008
36336,OBAMA_PRIMARY2008
36337,OBAMA_PRIMARY2008
36338,OBAMA_PRIMARY2008
36339,OBAMA_PRIMARY2008
36340,OBAMA_PRIMARY2008
36341,OBAMA_PRIMARY2008
36342,OBAMA_PRIMARY2008
36343,OBAMA_PRIMARY2008
36344,OBAMA_PRIMARY2008
36345,OBAMA_PRIMARY2008
36346,OBAMA_PRIMARY2008
36347,OBAMA_PRIMARY2008
36348,OBAMA_PRIMARY2008
36349,OBAMA_PRIMARY2008
36350,OBAMA_PRIMARY2008
36351,OBAMA_PRIMARY2008
36352,OBAMA_PRIMARY2008
36353,OBAMA_PRIMARY2008
36354,OBAMA_PRIMARY2008
36355,OBAMA_PRIMARY2008
36356,OBAMA_PRIMARY2008
36357,OBAMA_PRIMARY2008
36358,OBAMA_PRIMARY2008
36359,OBAMA_PRIMARY2008
36360,OBAMA_PRIMARY2008
36361,OBAMA_PRIMARY2008
36362,OBAMA_PRIMARY2008
36363,OBAMA_PRIMARY2008
36364,OBAMA_PRIMARY2008
36365,OBAMA_PRIMARY2008
36366,OBAMA_PRIMARY2008
36367,OBAMA_PRIMARY2008
36368,OBAMA_PRIMARY2008
36369,OBAMA_PRIMARY2008
36370,OBAMA_PRIMARY2008
36371,OBAMA_PRIMARY2008
36372,OBAMA_PRIMARY2008
36373,OBAMA_PRIMARY2008
36374,OBAMA_PRIMARY2008
36375,OBAMA_PRIMARY2008
36376,OBAMA_PRIMARY2008
36377,OBAMA_PRIMARY2008
36378,OBAMA_PRIMARY2008
36379,OBAMA_PRIMARY2008
36380,OBAMA_PRIMARY2008
36381,OBAMA_PRIMARY2008
36382,OBAMA_PRIMARY2008
36383,OBAMA_PRIMARY2008
36384,OBAMA_PRIMARY2008
36385,OBAMA_PRIMARY2008
36386,OBAMA_PRIMARY2008
36387,OBAMA_PRIMARY2008
36388,OBAMA_PRIMARY2008
36389,OBAMA_PRIMARY2008
36390,OBAMA_PRIMARY2008
36391,OBAMA_PRIMARY2008
36392,OBAMA_PRIMARY2008
36393,OBAMA_PRIMARY2008
36394,OBAMA_PRIMARY2008
36395,OBAMA_PRIMARY2008
36396,OBAMA_PRIMARY2008
36397,OBAMA_PRIMARY2008
36398,OBAMA_PRIMARY2008
36399,OBAMA_PRIMARY2008
36400,OBAMA_PRIMARY2008
36401,OBAMA_PRIMARY2008
36402,OBAMA_PRIMARY2008
36403,OBAMA_PRIMARY2008
36404,OBAMA_PRIMARY2008
36405,OBAMA_PRIMARY2008
36406,OBAMA_PRIMARY2008
36407,OBAMA_PRIMARY2008
36408,OBAMA_PRIMARY2008
36409,OBAMA_PRIMARY2008
36410,OBAMA_PRIMARY2008
36411,OBAMA_PRIMARY2008
36412,OBAMA_PRIMARY2008
36413,OBAMA_PRIMARY2008
36414,OBAMA_PRIMARY2008
36415,OBAMA_PRIMARY2008
36416,OBAMA_PRIMARY2008
36417,OBAMA_PRIMARY2008
36418,OBAMA_PRIMARY2008
36419,OBAMA_PRIMARY2008
36420,OBAMA_PRIMARY2008
36421,OBAMA_PRIMARY2008
36422,OBAMA_PRIMARY2008
36423,OBAMA_PRIMARY2008
36424,OBAMA_PRIMARY2008
36425,OBAMA_PRIMARY2008
36426,OBAMA_PRIMARY2008
36427,OBAMA_PRIMARY2008
36428,OBAMA_PRIMARY2008
36429,OBAMA_PRIMARY2008
36430,OBAMA_PRIMARY2008
36431,OBAMA_PRIMARY2008
36432,OBAMA_PRIMARY2008
36433,OBAMA_PRIMARY2008
36434,OBAMA_PRIMARY2008
36435,OBAMA_PRIMARY2008
36436,OBAMA_PRIMARY2008
36437,OBAMA_PRIMARY2008
36438,OBAMA_PRIMARY2008
36439,OBAMA_PRIMARY2008
36440,OBAMA_PRIMARY2008
36441,OBAMA_PRIMARY2008
36442,OBAMA_PRIMARY2008
36443,OBAMA_PRIMARY2008
36444,OBAMA_PRIMARY2008
36445,OBAMA_PRIMARY2008
36446,OBAMA_PRIMARY2008
36447,OBAMA_PRIMARY2008
36448,OBAMA_PRIMARY2008
36449,OBAMA_PRIMARY2008
36450,OBAMA_PRIMARY2008
36451,OBAMA_PRIMARY2008
36452,OBAMA_PRIMARY2008
36453,OBAMA_PRIMARY2008
36454,OBAMA_PRIMARY2008
36455,OBAMA_PRIMARY2008
36456,OBAMA_PRIMARY2008
36457,OBAMA_PRIMARY2008
36458,OBAMA_PRIMARY2008
36459,OBAMA_PRIMARY2008
36460,OBAMA_PRIMARY2008
36461,OBAMA_PRIMARY2008
36462,OBAMA_PRIMARY2008
36463,OBAMA_PRIMARY2008
36464,OBAMA_PRIMARY2008
36465,OBAMA_PRIMARY2008
36466,OBAMA_PRIMARY2008
36467,OBAMA_PRIMARY2008
36468,OBAMA_PRIMARY2008
36469,OBAMA_PRIMARY2008
36470,OBAMA_PRIMARY2008
36471,OBAMA_PRIMARY2008
36472,OBAMA_PRIMARY2008
36473,OBAMA_PRIMARY2008
36474,OBAMA_PRIMARY2008
36475,OBAMA_PRIMARY2008
36476,OBAMA_PRIMARY2008
36477,OBAMA_PRIMARY2008
36478,OBAMA_PRIMARY2008
36479,OBAMA_PRIMARY2008
36480,OBAMA_PRIMARY2008
36481,OBAMA_PRIMARY2008
36482,OBAMA_PRIMARY2008
36483,OBAMA_PRIMARY2008
36484,OBAMA_PRIMARY2008
36485,OBAMA_PRIMARY2008
36486,OBAMA_PRIMARY2008
36487,OBAMA_PRIMARY2008
36488,OBAMA_PRIMARY2008
36489,OBAMA_PRIMARY2008
36490,OBAMA_PRIMARY2008
36491,OBAMA_PRIMARY2008
36492,OBAMA_PRIMARY2008
36493,OBAMA_PRIMARY2008
36494,OBAMA_PRIMARY2008
36495,OBAMA_PRIMARY2008
36496,OBAMA_PRIMARY2008
36497,OBAMA_PRIMARY2008
36498,OBAMA_PRIMARY2008
36499,OBAMA_PRIMARY2008
36500,OBAMA_PRIMARY2008
36501,OBAMA_PRIMARY2008
36502,OBAMA_PRIMARY2008
36503,OBAMA_PRIMARY2008
36504,OBAMA_PRIMARY2008
36505,OBAMA_PRIMARY2008
36506,OBAMA_PRIMARY2008
36507,OBAMA_PRIMARY2008
36508,OBAMA_PRIMARY2008
36509,OBAMA_PRIMARY2008
36510,OBAMA_PRIMARY2008
36511,OBAMA_PRIMARY2008
36512,OBAMA_PRIMARY2008
36513,OBAMA_PRIMARY2008
36514,OBAMA_PRIMARY2008
36515,OBAMA_PRIMARY2008
36516,OBAMA_PRIMARY2008
36517,OBAMA_PRIMARY2008
36518,OBAMA_PRIMARY2008
36519,OBAMA_PRIMARY2008
36520,OBAMA_PRIMARY2008
36521,OBAMA_PRIMARY2008
36522,OBAMA_PRIMARY2008
36523,OBAMA_PRIMARY2008
36524,OBAMA_PRIMARY2008
36525,OBAMA_PRIMARY2008
36526,OBAMA_PRIMARY2008
36527,OBAMA_PRIMARY2008
36528,OBAMA_PRIMARY2008
36529,OBAMA_PRIMARY2008
36530,OBAMA_PRIMARY2008
36531,OBAMA_PRIMARY2008
36532,OBAMA_PRIMARY2008
36533,OBAMA_PRIMARY2008
36534,OBAMA_PRIMARY2008
36535,OBAMA_PRIMARY2008
36536,OBAMA_PRIMARY2008
36537,OBAMA_PRIMARY2008
36538,OBAMA_PRIMARY2008
36539,OBAMA_PRIMARY2008
36540,OBAMA_PRIMARY2008
36541,OBAMA_PRIMARY2008
36542,OBAMA_PRIMARY2008
36543,OBAMA_PRIMARY2008
36544,OBAMA_PRIMARY2008
36545,OBAMA_PRIMARY2008
36546,OBAMA_PRIMARY2008
36547,OBAMA_PRIMARY2008
36548,OBAMA_PRIMARY2008
36549,OBAMA_PRIMARY2008
36550,OBAMA_PRIMARY2008
36551,OBAMA_PRIMARY2008
36552,OBAMA_PRIMARY2008
36553,OBAMA_PRIMARY2008
36554,OBAMA_PRIMARY2008
36555,OBAMA_PRIMARY2008
36556,OBAMA_PRIMARY2008
36557,OBAMA_PRIMARY2008
36558,OBAMA_PRIMARY2008
36559,OBAMA_PRIMARY2008
36560,OBAMA_PRIMARY2008
36561,OBAMA_PRIMARY2008
36562,OBAMA_PRIMARY2008
36563,OBAMA_PRIMARY2008
36564,OBAMA_PRIMARY2008
36565,OBAMA_PRIMARY2008
36566,OBAMA_PRIMARY2008
36567,OBAMA_PRIMARY2008
36568,OBAMA_PRIMARY2008
36569,OBAMA_PRIMARY2008
36570,OBAMA_PRIMARY2008
36571,OBAMA_PRIMARY2008
36572,OBAMA_PRIMARY2008
36573,OBAMA_PRIMARY2008
36574,OBAMA_PRIMARY2008
36575,OBAMA_PRIMARY2008
36576,OBAMA_PRIMARY2008
36577,OBAMA_PRIMARY2008
36578,OBAMA_PRIMARY2008
36579,OBAMA_PRIMARY2008
36580,OBAMA_PRIMARY2008
36581,OBAMA_PRIMARY2008
36582,OBAMA_PRIMARY2008
36583,OBAMA_PRIMARY2008
36584,OBAMA_PRIMARY2008
36585,OBAMA_PRIMARY2008
36586,OBAMA_PRIMARY2008
36587,OBAMA_PRIMARY2008
36588,OBAMA_PRIMARY2008
36589,OBAMA_PRIMARY2008
36590,OBAMA_PRIMARY2008
36591,OBAMA_PRIMARY2008
36592,OBAMA_PRIMARY2008
36593,OBAMA_PRIMARY2008
36594,OBAMA_PRIMARY2008
36595,OBAMA_PRIMARY2008
36596,OBAMA_PRIMARY2008
36597,OBAMA_PRIMARY2008
36598,OBAMA_PRIMARY2008
36599,OBAMA_PRIMARY2008
36600,OBAMA_PRIMARY2008
36601,OBAMA_PRIMARY2008
36602,OBAMA_PRIMARY2008
36603,OBAMA_PRIMARY2008
36604,OBAMA_PRIMARY2008
36605,OBAMA_PRIMARY2008
36606,OBAMA_PRIMARY2008
36607,OBAMA_PRIMARY2008
36608,OBAMA_PRIMARY2008
36609,OBAMA_PRIMARY2008
36610,OBAMA_PRIMARY2008
36611,OBAMA_PRIMARY2008
36612,OBAMA_PRIMARY2008
36613,OBAMA_PRIMARY2008
36614,OBAMA_PRIMARY2008
36615,OBAMA_PRIMARY2008
36616,OBAMA_PRIMARY2008
36617,OBAMA_PRIMARY2008
36618,OBAMA_PRIMARY2008
36619,OBAMA_PRIMARY2008
36620,OBAMA_PRIMARY2008
36621,OBAMA_PRIMARY2008
36622,OBAMA_PRIMARY2008
36623,OBAMA_PRIMARY2008
36624,OBAMA_PRIMARY2008
36625,OBAMA_PRIMARY2008
36626,OBAMA_PRIMARY2008
36627,OBAMA_PRIMARY2008
36628,OBAMA_PRIMARY2008
36629,OBAMA_PRIMARY2008
36630,OBAMA_PRIMARY2008
36631,OBAMA_PRIMARY2008
36632,OBAMA_PRIMARY2008
36633,OBAMA_PRIMARY2008
36634,OBAMA_PRIMARY2008
36635,OBAMA_PRIMARY2008
36636,OBAMA_PRIMARY2008
36637,OBAMA_PRIMARY2008
36638,OBAMA_PRIMARY2008
36639,OBAMA_PRIMARY2008
36640,OBAMA_PRIMARY2008
36641,OBAMA_PRIMARY2008
36642,OBAMA_PRIMARY2008
36643,OBAMA_PRIMARY2008
36644,OBAMA_PRIMARY2008
36645,OBAMA_PRIMARY2008
36646,OBAMA_PRIMARY2008
36647,OBAMA_PRIMARY2008
36648,OBAMA_PRIMARY2008
36649,OBAMA_PRIMARY2008
36650,OBAMA_PRIMARY2008
36651,OBAMA_PRIMARY2008
36652,OBAMA_PRIMARY2008
36653,OBAMA_PRIMARY2008
36654,OBAMA_PRIMARY2008
36655,OBAMA_PRIMARY2008
36656,OBAMA_PRIMARY2008
36657,OBAMA_PRIMARY2008
36658,OBAMA_PRIMARY2008
36659,OBAMA_PRIMARY2008
36660,OBAMA_PRIMARY2008
36661,OBAMA_PRIMARY2008
36662,OBAMA_PRIMARY2008
36663,OBAMA_PRIMARY2008
36664,OBAMA_PRIMARY2008
36665,OBAMA_PRIMARY2008
36666,OBAMA_PRIMARY2008
36667,OBAMA_PRIMARY2008
36668,OBAMA_PRIMARY2008
36669,OBAMA_PRIMARY2008
36670,OBAMA_PRIMARY2008
36671,OBAMA_PRIMARY2008
36672,OBAMA_PRIMARY2008
36673,OBAMA_PRIMARY2008
36674,OBAMA_PRIMARY2008
36675,OBAMA_PRIMARY2008
36676,OBAMA_PRIMARY2008
36677,OBAMA_PRIMARY2008
36678,OBAMA_PRIMARY2008
36679,OBAMA_PRIMARY2008
36680,OBAMA_PRIMARY2008
36681,OBAMA_PRIMARY2008
36682,OBAMA_PRIMARY2008
36683,OBAMA_PRIMARY2008
36684,OBAMA_PRIMARY2008
36685,OBAMA_PRIMARY2008
36686,OBAMA_PRIMARY2008
36687,OBAMA_PRIMARY2008
36688,OBAMA_PRIMARY2008
36689,OBAMA_PRIMARY2008
36690,OBAMA_PRIMARY2008
36691,OBAMA_PRIMARY2008
36692,OBAMA_PRIMARY2008
36693,OBAMA_PRIMARY2008
36694,OBAMA_PRIMARY2008
36695,OBAMA_PRIMARY2008
36696,OBAMA_PRIMARY2008
36697,OBAMA_PRIMARY2008
36698,OBAMA_PRIMARY2008
36699,OBAMA_PRIMARY2008
36700,OBAMA_PRIMARY2008
36701,OBAMA_PRIMARY2008
36702,OBAMA_PRIMARY2008
36703,OBAMA_PRIMARY2008
36704,OBAMA_PRIMARY2008
36705,OBAMA_PRIMARY2008
36706,OBAMA_PRIMARY2008
36707,OBAMA_PRIMARY2008
36708,OBAMA_PRIMARY2008
36709,OBAMA_PRIMARY2008
36710,OBAMA_PRIMARY2008
36711,OBAMA_PRIMARY2008
36712,OBAMA_PRIMARY2008
36713,OBAMA_PRIMARY2008
36714,OBAMA_PRIMARY2008
36715,OBAMA_PRIMARY2008
36716,OBAMA_PRIMARY2008
36717,OBAMA_PRIMARY2008
36718,OBAMA_PRIMARY2008
36719,OBAMA_PRIMARY2008
36720,OBAMA_PRIMARY2008
36721,OBAMA_PRIMARY2008
36722,OBAMA_PRIMARY2008
36723,OBAMA_PRIMARY2008
36724,OBAMA_PRIMARY2008
36725,OBAMA_PRIMARY2008
36726,OBAMA_PRIMARY2008
36727,OBAMA_PRIMARY2008
36728,OBAMA_PRIMARY2008
36729,OBAMA_PRIMARY2008
36730,OBAMA_PRIMARY2008
36731,OBAMA_PRIMARY2008
36732,OBAMA_PRIMARY2008
36733,OBAMA_PRIMARY2008
36734,OBAMA_PRIMARY2008
36735,OBAMA_PRIMARY2008
36736,OBAMA_PRIMARY2008
36737,OBAMA_PRIMARY2008
36738,OBAMA_PRIMARY2008
36739,OBAMA_PRIMARY2008
36740,OBAMA_PRIMARY2008
36741,OBAMA_PRIMARY2008
36742,OBAMA_PRIMARY2008
36743,OBAMA_PRIMARY2008
36744,OBAMA_PRIMARY2008
36745,OBAMA_PRIMARY2008
36746,OBAMA_PRIMARY2008
36747,OBAMA_PRIMARY2008
36748,OBAMA_PRIMARY2008
36749,OBAMA_PRIMARY2008
36750,OBAMA_PRIMARY2008
36751,OBAMA_PRIMARY2008
36752,OBAMA_PRIMARY2008
36753,OBAMA_PRIMARY2008
36754,OBAMA_PRIMARY2008
36755,OBAMA_PRIMARY2008
36756,OBAMA_PRIMARY2008
36757,OBAMA_PRIMARY2008
36758,OBAMA_PRIMARY2008
36759,OBAMA_PRIMARY2008
36760,OBAMA_PRIMARY2008
36761,OBAMA_PRIMARY2008
36762,OBAMA_PRIMARY2008
36763,OBAMA_PRIMARY2008
36764,OBAMA_PRIMARY2008
36765,OBAMA_PRIMARY2008
36766,OBAMA_PRIMARY2008
36767,OBAMA_PRIMARY2008
36768,OBAMA_PRIMARY2008
36769,OBAMA_PRIMARY2008
36770,OBAMA_PRIMARY2008
36771,OBAMA_PRIMARY2008
36772,OBAMA_PRIMARY2008
36773,OBAMA_PRIMARY2008
36774,OBAMA_PRIMARY2008
36775,OBAMA_PRIMARY2008
36776,OBAMA_PRIMARY2008
36777,OBAMA_PRIMARY2008
36778,OBAMA_PRIMARY2008
36779,OBAMA_PRIMARY2008
36780,OBAMA_PRIMARY2008
36781,OBAMA_PRIMARY2008
36782,OBAMA_PRIMARY2008
36783,OBAMA_PRIMARY2008
36784,OBAMA_PRIMARY2008
36785,OBAMA_PRIMARY2008
36786,OBAMA_PRIMARY2008
36787,OBAMA_PRIMARY2008
36788,OBAMA_PRIMARY2008
36789,OBAMA_PRIMARY2008
36790,OBAMA_PRIMARY2008
36791,OBAMA_PRIMARY2008
36792,OBAMA_PRIMARY2008
36793,OBAMA_PRIMARY2008
36794,OBAMA_PRIMARY2008
36795,OBAMA_PRIMARY2008
36796,OBAMA_PRIMARY2008
36797,OBAMA_PRIMARY2008
36798,OBAMA_PRIMARY2008
36799,OBAMA_PRIMARY2008
36800,OBAMA_PRIMARY2008
36801,OBAMA_PRIMARY2008
36802,OBAMA_PRIMARY2008
36803,OBAMA_PRIMARY2008
36804,OBAMA_PRIMARY2008
36805,OBAMA_PRIMARY2008
36806,OBAMA_PRIMARY2008
36807,OBAMA_PRIMARY2008
36808,OBAMA_PRIMARY2008
36809,OBAMA_PRIMARY2008
36810,OBAMA_PRIMARY2008
36811,OBAMA_PRIMARY2008
36812,OBAMA_PRIMARY2008
36813,OBAMA_PRIMARY2008
36814,OBAMA_PRIMARY2008
36815,OBAMA_PRIMARY2008
36816,OBAMA_PRIMARY2008
36817,OBAMA_PRIMARY2008
36818,OBAMA_PRIMARY2008
36819,OBAMA_PRIMARY2008
36820,OBAMA_PRIMARY2008
36821,OBAMA_PRIMARY2008
36822,OBAMA_PRIMARY2008
36823,OBAMA_PRIMARY2008
36824,OBAMA_PRIMARY2008
36825,OBAMA_PRIMARY2008
36826,OBAMA_PRIMARY2008
36827,OBAMA_PRIMARY2008
36828,OBAMA_PRIMARY2008
36829,OBAMA_PRIMARY2008
36830,OBAMA_PRIMARY2008
36831,OBAMA_PRIMARY2008
36832,OBAMA_PRIMARY2008
36833,OBAMA_PRIMARY2008
36834,OBAMA_PRIMARY2008
36835,OBAMA_PRIMARY2008
36836,OBAMA_PRIMARY2008
36837,OBAMA_PRIMARY2008
36838,OBAMA_PRIMARY2008
36839,OBAMA_PRIMARY2008
36840,OBAMA_PRIMARY2008
36841,OBAMA_PRIMARY2008
36842,OBAMA_PRIMARY2008
36843,OBAMA_PRIMARY2008
36844,OBAMA_PRIMARY2008
36845,OBAMA_PRIMARY2008
36846,OBAMA_PRIMARY2008
36847,OBAMA_PRIMARY2008
36848,OBAMA_PRIMARY2008
36849,OBAMA_PRIMARY2008
36850,OBAMA_PRIMARY2008
36851,OBAMA_PRIMARY2008
36852,OBAMA_PRIMARY2008
36853,OBAMA_PRIMARY2008
36854,OBAMA_PRIMARY2008
36855,OBAMA_PRIMARY2008
36856,OBAMA_PRIMARY2008
36857,OBAMA_PRIMARY2008
36858,OBAMA_PRIMARY2008
36859,OBAMA_PRIMARY2008
36860,OBAMA_PRIMARY2008
36861,OBAMA_PRIMARY2008
36862,OBAMA_PRIMARY2008
36863,OBAMA_PRIMARY2008
36864,OBAMA_PRIMARY2008
36865,OBAMA_PRIMARY2008
36866,OBAMA_PRIMARY2008
36867,OBAMA_PRIMARY2008
36868,OBAMA_PRIMARY2008
36869,OBAMA_PRIMARY2008
36870,OBAMA_PRIMARY2008
36871,OBAMA_PRIMARY2008
36872,OBAMA_PRIMARY2008
36873,OBAMA_PRIMARY2008
36874,OBAMA_PRIMARY2008
36875,OBAMA_PRIMARY2008
36876,OBAMA_PRIMARY2008
36877,OBAMA_PRIMARY2008
36878,OBAMA_PRIMARY2008
36879,OBAMA_PRIMARY2008
36880,OBAMA_PRIMARY2008
36881,OBAMA_PRIMARY2008
36882,OBAMA_PRIMARY2008
36883,OBAMA_PRIMARY2008
36884,OBAMA_PRIMARY2008
36885,OBAMA_PRIMARY2008
36886,OBAMA_PRIMARY2008
36887,OBAMA_PRIMARY2008
36888,OBAMA_PRIMARY2008
36889,OBAMA_PRIMARY2008
36890,OBAMA_PRIMARY2008
36891,OBAMA_PRIMARY2008
36892,OBAMA_PRIMARY2008
36893,OBAMA_PRIMARY2008
36894,OBAMA_PRIMARY2008
36895,OBAMA_PRIMARY2008
36896,OBAMA_PRIMARY2008
36897,OBAMA_PRIMARY2008
36898,OBAMA_PRIMARY2008
36899,OBAMA_PRIMARY2008
36900,OBAMA_PRIMARY2008
36901,OBAMA_PRIMARY2008
36902,OBAMA_PRIMARY2008
36903,OBAMA_PRIMARY2008
36904,OBAMA_PRIMARY2008
36905,OBAMA_PRIMARY2008
36906,OBAMA_PRIMARY2008
36907,OBAMA_PRIMARY2008
36908,OBAMA_PRIMARY2008
36909,OBAMA_PRIMARY2008
36910,OBAMA_PRIMARY2008
36911,OBAMA_PRIMARY2008
36912,OBAMA_PRIMARY2008
36913,OBAMA_PRIMARY2008
36914,OBAMA_PRIMARY2008
36915,OBAMA_PRIMARY2008
36916,OBAMA_PRIMARY2008
36917,OBAMA_PRIMARY2008
36918,OBAMA_PRIMARY2008
36919,OBAMA_PRIMARY2008
36920,OBAMA_PRIMARY2008
36921,OBAMA_PRIMARY2008
36922,OBAMA_PRIMARY2008
36923,OBAMA_PRIMARY2008
36924,OBAMA_PRIMARY2008
36925,OBAMA_PRIMARY2008
36926,OBAMA_PRIMARY2008
36927,OBAMA_PRIMARY2008
36928,OBAMA_PRIMARY2008
36929,OBAMA_PRIMARY2008
36930,OBAMA_PRIMARY2008
36931,OBAMA_PRIMARY2008
36932,OBAMA_PRIMARY2008
36933,OBAMA_PRIMARY2008
36934,OBAMA_PRIMARY2008
36935,OBAMA_PRIMARY2008
36936,OBAMA_PRIMARY2008
36937,OBAMA_PRIMARY2008
36938,OBAMA_PRIMARY2008
36939,OBAMA_PRIMARY2008
36940,OBAMA_PRIMARY2008
36941,OBAMA_PRIMARY2008
36942,OBAMA_PRIMARY2008
36943,OBAMA_PRIMARY2008
36944,OBAMA_PRIMARY2008
36945,OBAMA_PRIMARY2008
36946,OBAMA_PRIMARY2008
36947,OBAMA_PRIMARY2008
36948,OBAMA_PRIMARY2008
36949,OBAMA_PRIMARY2008
36950,OBAMA_PRIMARY2008
36951,OBAMA_PRIMARY2008
36952,OBAMA_PRIMARY2008
36953,OBAMA_PRIMARY2008
36954,OBAMA_PRIMARY2008
36955,OBAMA_PRIMARY2008
36956,OBAMA_PRIMARY2008
36957,OBAMA_PRIMARY2008
36958,OBAMA_PRIMARY2008
36959,OBAMA_PRIMARY2008
36960,OBAMA_PRIMARY2008
36961,OBAMA_PRIMARY2008
36962,OBAMA_PRIMARY2008
36963,OBAMA_PRIMARY2008
36964,OBAMA_PRIMARY2008
36965,OBAMA_PRIMARY2008
36966,OBAMA_PRIMARY2008
36967,OBAMA_PRIMARY2008
36968,OBAMA_PRIMARY2008
36969,OBAMA_PRIMARY2008
36970,OBAMA_PRIMARY2008
36971,OBAMA_PRIMARY2008
36972,OBAMA_PRIMARY2008
36973,OBAMA_PRIMARY2008
36974,OBAMA_PRIMARY2008
36975,OBAMA_PRIMARY2008
36976,OBAMA_PRIMARY2008
36977,OBAMA_PRIMARY2008
36978,OBAMA_PRIMARY2008
36979,OBAMA_PRIMARY2008
36980,OBAMA_PRIMARY2008
36981,OBAMA_PRIMARY2008
36982,OBAMA_PRIMARY2008
36983,OBAMA_PRIMARY2008
36984,OBAMA_PRIMARY2008
36985,OBAMA_PRIMARY2008
36986,OBAMA_PRIMARY2008
36987,OBAMA_PRIMARY2008
36988,OBAMA_PRIMARY2008
36989,OBAMA_PRIMARY2008
36990,OBAMA_PRIMARY2008
36991,OBAMA_PRIMARY2008
36992,OBAMA_PRIMARY2008
36993,OBAMA_PRIMARY2008
36994,OBAMA_PRIMARY2008
36995,OBAMA_PRIMARY2008
36996,OBAMA_PRIMARY2008
